hhid,state,muni,local,female_hh,age_hh,educ_hh,ethnicity_hh,educ_sp,age_hh2,dirtfloor97,bathroom97,electricity97,homeown97,primary,telesec,healthcenter,mobilehealth,min_dist,hhsize97,lnup_cwagepm,lnup_cwagepw,lnup_cwagepc,intention_to_treat,treatment,me,mef,enterprise_m,comuid,landpieces,land,ha,hairrigation,haseasonality,ani,ani1,ani2,no4,small4,big4,landlessmall4,landsmall4,vani,vani1,vani2,ani_sales,ani_sales_a,ani_prod,ani_prod_sales_a,crop_sales,ag_exp,credit,foodexp,nonfood,foodexp_pp,nonfoodexp_pp,hhsize,year
601549,24,36,46,0,50,2,1,2,2500,1,1,0,1,1,0,1,1,164.464294,8,6.42672,0,0,1,1,0,0,0,360,1,1,2,0,2,1,1,1,0,1,0,0,1,5789.104,1445.736,4343.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
601551,24,36,46,1,53,0,1,2.835725,2809,1,0,0,1,1,0,1,1,164.464294,4,6.42672,0,0,1,1,0,0,0,360,0,0,0,0,0,1,0,1,0,1,0,1,0,95.95397,0,95.95397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
601762,24,36,46,0,39,4,0,6,1521,1,0,0,1,1,0,1,1,164.464294,2,6.42672,0,0,1,NA,0,0,0,360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
601764,24,36,46,0,77,0,0,2.835725,5929,1,0,0,1,1,0,1,1,164.464294,5,6.42672,0,0,1,NA,0,0,0,360,2,1,6,0,6,1,1,1,0,0,1,0,0,7970.93,2747.652,5223.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
601765,24,36,46,0,48,6,0,3,2304,1,0,0,1,1,0,1,1,164.464294,11,6.42672,0,0,1,NA,0,0,0,360,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
204583,24,36,67,0,43,4,0,3,1849,0,1,1,1,1,1,0,1,159.177231,6,6.936898,0,0,1,1,0,0,0,361,1,1,10,0,10,1,0,1,0,0,1,0,0,440.4326,0,440.4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205283,24,36,67,1,42,3,0,2.835725,1764,1,1,1,1,1,1,0,1,159.177231,5,6.936898,0,0,1,1,0,0,0,361,1,1,3,0,3,1,1,1,0,0,1,0,0,2221.105,289.524,1931.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205284,24,36,67,0,77,3,0,0,5929,1,0,1,1,1,1,0,1,159.177231,2,6.936898,0,0,1,1,0,0,0,361,0,0,0,0,0,1,0,1,0,1,0,1,0,115.1448,0,115.1448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205286,24,36,67,0,78,0,0,2,6084,0,1,1,1,1,1,0,1,159.177231,7,6.936898,0,0,1,1,0,0,0,361,1,1,3,0,3,1,1,1,0,0,1,0,0,1751.833,1445.736,306.0971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205287,24,36,67,0,45,3,0,0,2025,0,1,1,1,1,1,0,1,159.177231,6,6.936898,0,0,1,1,0,0,0,361,1,1,2,0,2,1,1,1,0,1,0,0,1,443.0504,289.524,153.5264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205293,24,36,67,0,75,3,0,2.835725,5625,1,0,1,1,1,1,0,1,159.177231,1,6.936898,0,0,1,NA,0,0,0,361,1,1,1,0,1,1,0,1,0,1,0,0,1,497.0494,0,497.0494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205294,24,36,67,1,24,5,0,2.835725,576,1,1,1,1,1,1,0,1,159.177231,4,6.936898,0,0,1,1,0,0,0,361,0,0,0,0,0,1,0,1,0,1,0,1,0,95.95397,0,95.95397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205296,24,36,67,0,33,3,0,8,1089,0,1,1,1,1,1,0,1,159.177231,5,6.936898,0,0,1,1,0,0,0,361,1,1,19,0,19,1,1,1,0,0,1,0,0,45971.86,1445.736,44526.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205297,24,36,67,0,47,4,0,0,2209,0,1,1,1,1,1,0,1,159.177231,5,6.936898,0,0,1,1,0,0,0,361,0,0,0,0,0,1,1,1,0,1,0,1,0,481.4319,289.524,191.9079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205304,24,36,67,0,72,1,0,2.835725,5184,1,1,1,1,1,1,0,1,159.177231,1,6.936898,0,0,1,1,0,0,0,361,0,0,0,0,0,1,0,1,0,1,0,1,0,115.1448,0,115.1448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205306,24,36,67,0,59,0,0,1,3481,1,0,1,1,1,1,0,1,159.177231,5,6.936898,0,0,1,1,0,0,0,361,0,0,0,0,0,1,0,1,0,1,0,1,0,1305.343,0,1305.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205307,24,36,67,0,42,2,0,0,1764,0,1,1,1,1,1,0,1,159.177231,9,6.936898,0,0,1,1,0,0,0,361,1,1,1,0,1,1,1,1,0,1,0,0,1,4727.761,1012.392,3715.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205326,24,36,67,0,76,1,0,2.835725,5776,0,1,1,1,1,1,0,1,159.177231,2,6.936898,0,0,1,NA,0,0,0,361,0,0,0,0,0,1,0,1,0,1,0,1,0,95.95397,0,95.95397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205328,24,36,67,1,72,2,0,2.835725,5184,1,1,1,1,1,1,0,1,159.177231,1,6.936898,0,0,1,1,0,0,0,361,0,0,0,0,0,1,0,1,0,1,0,1,0,287.8619,0,287.8619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205331,24,36,67,0,45,3,0,5,2025,0,1,1,1,1,1,0,1,159.177231,7,6.936898,0,0,1,1,0,0,0,361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205346,24,36,67,0,48,3,0,2,2304,1,0,0,1,1,1,0,1,159.177231,10,6.936898,0,0,1,1,0,0,0,361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205350,24,36,67,0,35,5,0,8,1225,1,1,1,1,1,1,0,1,159.177231,6,6.936898,0,0,1,1,0,0,0,361,2,1,NA,0,NA,1,1,1,NA,NA,NA,NA,NA,21612.58,1012.392,20600.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205352,24,36,67,0,29,3,0,9,841,0,1,1,1,1,1,0,1,159.177231,4,6.936898,0,0,1,1,0,0,0,361,1,1,2,0,2,1,1,1,0,1,0,0,1,971.3927,722.868,248.5247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205353,24,36,67,1,42,3,0,2.835725,1764,0,1,1,1,1,1,0,1,159.177231,4,6.936898,0,0,1,1,0,0,0,361,0,0,0,0,0,1,0,1,0,1,0,1,0,307.0527,0,307.0527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205354,24,36,67,0,62,0,0,2.835725,3844,0,1,1,1,1,1,0,1,159.177231,4,6.936898,0,0,1,NA,0,0,0,361,0,0,0,0,0,1,0,1,0,1,0,1,0,230.2895,0,230.2895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
153397,24,36,117,0,36,13,0,0,1296,1,0,1,1,1,0,0,1,153.639382,8,6.580639,0,0,1,1,0,0,0,362,0,0,0,0,0,1,0,1,0,1,0,1,0,95.95397,0,95.95397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
153399,24,36,117,1,51,1,0,2.835725,2601,0,1,1,1,1,0,0,1,153.639382,8,6.580639,0,0,1,1,0,0,0,362,2,1,NA,0,NA,1,1,1,NA,NA,NA,NA,NA,9827.191,289.524,9537.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
153400,24,36,117,0,42,3,0,2,1764,1,1,1,1,1,0,0,1,153.639382,6,6.580639,0,0,1,1,0,0,0,362,0,0,0,0,0,1,0,1,0,1,0,1,0,363.6694,0,363.6694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
153401,24,36,117,1,65,6,0,2.835725,4225,1,0,1,1,1,0,0,1,153.639382,10,6.580639,0,0,1,1,0,0,0,362,0,0,0,0,0,1,1,1,0,1,0,1,0,691.575,289.524,402.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
153404,24,36,117,0,41,3,0,4,1681,1,0,0,1,1,0,0,1,153.639382,10,6.580639,0,0,1,1,0,0,0,362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
153405,24,36,117,0,20,5,0,6,400,0,1,1,0,1,0,0,1,153.639382,3,6.580639,0,0,1,NA,0,0,0,362,0,0,0,0,0,1,0,1,0,1,0,1,0,115.1448,0,115.1448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
153406,24,36,117,1,33,0,0,2.835725,1089,1,0,1,1,1,0,0,1,153.639382,8,6.580639,0,0,1,1,0,0,0,362,0,0,0,0,0,1,0,1,0,1,0,1,0,172.7171,0,172.7171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
153407,24,36,117,1,60,0,0,2.835725,3600,1,0,0,1,1,0,0,1,153.639382,6,6.580639,0,0,1,1,0,0,0,362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
153408,24,36,117,0,58,3,0,1,3364,1,1,1,1,1,0,0,1,153.639382,4,6.580639,0,0,1,1,0,0,0,362,1,1,8,0,8,1,1,1,0,0,1,0,0,2207.119,1012.392,1194.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
153411,24,36,117,0,40,4,0,6,1600,0,1,1,1,1,0,0,1,153.639382,7,6.580639,0,0,1,1,0,0,0,362,1,1,1,0,1,1,1,1,0,1,0,0,1,818.822,722.868,95.95397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205312,24,36,117,0,21,6,0,9,441,1,1,1,1,1,0,0,1,153.639382,3,6.580639,0,0,1,1,0,0,0,362,1,1,6,0,6,1,1,1,0,0,1,0,0,6657.165,722.868,5934.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205337,24,36,117,0,66,0,0,1,4356,1,1,1,1,1,0,0,1,153.639382,6,6.580639,0,0,1,1,0,0,0,362,2,1,4,0,4,1,1,1,0,0,1,0,0,1172.051,579.048,593.0034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205339,24,36,117,0,44,3,0,0,1936,0,1,1,1,1,0,0,1,153.639382,8,6.580639,0,0,1,1,0,0,0,362,2,1,NA,0,NA,1,0,1,NA,NA,NA,NA,NA,3985.275,0,3985.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205360,24,36,117,0,67,0,0,0,4489,1,1,1,1,1,0,0,1,153.639382,4,6.580639,0,0,1,1,0,0,0,362,1,1,3,0,3,1,1,1,0,0,1,0,0,443.0504,289.524,153.5264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
428969,24,36,117,0,20,0,1,6,400,1,1,1,1,1,0,0,1,153.639382,3,6.580639,0,0,1,1,0,0,0,362,0,0,0,0,0,1,0,1,0,1,0,1,0,76.76318,0,76.76318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
428981,24,36,117,0,33,1,1,1,1089,1,0,1,1,1,0,0,1,153.639382,6,6.580639,0,0,1,1,0,0,0,362,0,0,0,0,0,1,0,1,0,1,0,1,0,153.5264,0,153.5264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
108345,24,36,145,0,30,6,0,6,900,1,0,1,1,1,0,0,1,156.288123,4,6.42672,0,0,1,1,0,0,0,363,0,0,0,0,0,1,0,1,0,1,0,1,0,191.9079,0,191.9079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
108353,24,36,145,0,36,6,0,9,1296,0,1,1,1,1,0,0,1,156.288123,5,6.42672,0,0,1,1,0,0,0,363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
108356,24,36,145,0,39,3,0,3,1521,0,1,1,1,1,0,0,1,156.288123,8,6.42672,0,0,1,1,0,0,0,363,2,1,7,0,7,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
108358,24,36,145,0,25,6,0,6,625,0,1,1,1,1,0,0,1,156.288123,4,6.42672,0,0,1,1,0,0,0,363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
108359,24,36,145,0,66,0,0,0,4356,1,0,0,1,1,0,0,1,156.288123,4,6.42672,0,0,1,1,0,0,0,363,0,0,0,0,0,1,0,1,0,1,0,1,0,440.4326,0,440.4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
108360,24,36,145,0,48,1,0,4,2304,1,1,0,1,1,0,0,1,156.288123,5,6.42672,0,0,1,1,0,0,0,363,0,0,0,0,0,1,0,1,0,1,0,1,0,1759.819,0,1759.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
108363,24,36,145,0,72,1,0,0,5184,0,1,1,1,1,0,0,1,156.288123,5,6.42672,0,0,1,1,0,0,0,363,1,1,5,5,0,1,1,0,0,0,1,0,0,3790.514,3790.514,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
108364,24,36,145,0,48,3,0,4,2304,0,1,1,1,1,0,0,1,156.288123,6,6.42672,0,0,1,1,0,0,0,363,0,0,0,0,0,1,0,1,0,1,0,1,0,230.2895,0,230.2895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
108370,24,36,145,0,33,0,0,0,1089,1,0,1,1,1,0,0,1,156.288123,7,6.42672,0,0,1,1,0,0,0,363,0,0,0,0,0,1,1,1,0,1,0,1,0,5586.36,1895.257,3691.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
108391,24,36,145,0,72,0,0,0,5184,1,1,1,1,1,0,0,1,156.288123,7,6.42672,0,0,1,1,0,0,0,363,0,0,0,0,0,1,1,1,0,1,0,1,0,673.3398,289.524,383.8159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
108392,24,36,145,0,36,6,0,6,1296,0,1,1,1,1,0,0,1,156.288123,4,6.42672,0,0,1,NA,0,0,0,363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
108393,24,36,145,0,47,0,0,0,2209,1,1,1,1,1,0,0,1,156.288123,9,6.42672,0,0,1,1,0,0,0,363,3,1,3,0,3,1,1,1,0,0,1,0,0,5768.606,289.524,5479.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
108395,24,36,145,1,43,0,0,2.835725,1849,0,0,0,0,1,0,0,1,156.288123,4,6.42672,0,0,1,NA,0,0,0,363,0,0,0,0,0,1,0,1,0,1,0,1,0,402.051,0,402.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
428919,24,36,145,0,29,2,0,2,841,1,0,0,1,1,0,0,1,156.288123,4,6.42672,0,0,1,1,0,0,0,363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
428921,24,36,145,1,50,0,0,2.835725,2500,1,1,0,1,1,0,0,1,156.288123,3,6.42672,0,0,1,1,0,0,0,363,0,0,0,0,0,1,0,1,0,1,0,1,0,1197.918,0,1197.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
204664,24,36,149,0,32,0,0,7,1024,1,0,1,1,1,0,0,1,151.822694,9,6.580639,0,0,1,1,0,0,0,364,1,1,5,0,5,1,0,1,0,0,1,0,0,19.19079,0,19.19079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
204665,24,36,149,0,59,0,0,3,3481,1,0,0,1,1,0,0,1,151.822694,8,6.580639,0,0,1,NA,0,0,0,364,0,0,0,0,0,1,0,1,0,1,0,1,0,827.4839,0,827.4839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
204668,24,36,149,0,66,1,0,0,4356,1,0,0,1,1,0,0,1,151.822694,2,6.580639,0,0,1,1,0,0,0,364,1,1,3,0,3,1,1,1,0,0,1,0,0,481.4319,289.524,191.9079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
205368,24,36,149,0,30,0,0,0,900,1,1,1,1,1,0,0,1,151.822694,3,6.580639,0,0,1,1,0,0,0,364,0,0,0,0,0,1,0,1,0,1,0,1,0,191.9079,0,191.9079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
428929,24,36,149,0,27,5,0,5,729,1,1,0,1,1,0,0,1,151.822694,5,6.580639,0,0,1,1,0,0,0,364,0,0,0,0,0,1,0,1,0,1,0,1,0,76.76318,0,76.76318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152615,24,37,54,0,58,8,0,2.835725,3364,1,0,1,1,1,0,0,1,136.563417,5,0,0,0,1,1,0,0,0,365,3,1,5,0,5,1,0,1,0,0,1,0,0,76.76318,0,76.76318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152690,24,37,54,0,47,3,0,0,2209,1,0,1,1,1,0,0,1,136.563417,3,0,0,0,1,1,0,0,0,365,2,1,3,0,3,1,0,1,0,0,1,0,0,7070.519,0,7070.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152719,24,37,54,0,70,2,1,3,4900,1,1,1,1,1,0,0,1,136.563417,4,0,0,0,1,1,0,0,0,365,2,1,3,0,3,1,0,1,0,0,1,0,0,2350.761,0,2350.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152796,24,37,54,0,64,2,0,1,4096,1,1,1,1,1,0,0,1,136.563417,6,0,0,0,1,1,0,0,0,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152798,24,37,54,0,28,6,0,6,784,1,1,1,1,1,0,0,1,136.563417,5,0,0,0,1,1,0,0,0,365,0,0,0,0,0,1,0,1,0,1,0,1,0,19.19079,0,19.19079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152800,24,37,54,0,29,6,1,6,841,1,1,1,1,1,0,0,1,136.563417,9,0,0,0,1,1,0,0,0,365,1,1,2,0,2,1,0,1,0,1,0,0,1,4834.903,0,4834.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152801,24,37,54,0,34,3,1,3,1156,1,1,1,1,1,0,0,1,136.563417,5,0,0,0,1,1,0,0,0,365,2,1,3,0,3,1,0,1,0,0,1,0,0,2560.904,0,2560.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152802,24,37,54,0,32,3,1,6,1024,1,1,1,1,1,0,0,1,136.563417,6,0,0,0,1,1,0,0,0,365,1,1,2,0,2,0,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152803,24,37,54,0,35,8,0,6,1225,1,1,1,1,1,0,0,1,136.563417,6,0,0,0,1,NA,0,0,0,365,0,0,0,0,0,1,0,1,0,1,0,1,0,363.6694,0,363.6694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152805,24,37,54,0,37,3,0,6,1369,1,1,1,1,1,0,0,1,136.563417,11,0,0,0,1,1,0,0,0,365,1,1,1,0,1,1,0,1,0,1,0,0,1,286.9063,0,286.9063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152806,24,37,54,0,37,6,0,3,1369,0,1,1,1,1,0,0,1,136.563417,5,0,0,0,1,1,0,0,0,365,1,1,1,0,1,1,0,1,0,1,0,0,1,344.4787,0,344.4787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152807,24,37,54,0,51,0,0,0,2601,1,1,1,1,1,0,0,1,136.563417,4,0,0,0,1,1,0,0,0,365,2,1,3,0,3,1,0,1,0,0,1,0,0,286.9063,0,286.9063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152809,24,37,54,0,59,3,1,2,3481,1,1,1,1,1,0,0,1,136.563417,6,0,0,0,1,1,0,0,0,365,2,1,6,0,6,1,0,1,0,0,1,0,0,287.8619,0,287.8619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152812,24,37,54,0,25,6,0,9,625,1,1,1,1,1,0,0,1,136.563417,4,0,0,0,1,1,0,0,0,365,1,1,2,0,2,1,0,1,0,1,0,0,1,325.2879,0,325.2879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152816,24,37,54,0,46,6,1,4,2116,1,0,1,1,1,0,0,1,136.563417,3,0,0,0,1,1,0,0,0,365,1,1,4,0,4,1,0,1,0,0,1,0,0,325.2879,0,325.2879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152818,24,37,54,0,31,6,0,5,961,0,1,1,1,1,0,0,1,136.563417,6,0,0,0,1,1,0,0,0,365,1,1,2,0,2,1,0,1,0,1,0,0,1,325.2879,0,325.2879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152819,24,37,54,0,71,0,1,0,5041,0,1,1,1,1,0,0,1,136.563417,5,0,0,0,1,NA,0,0,0,365,1,1,4,0,4,1,0,1,0,0,1,0,0,14313.76,0,14313.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152820,24,37,54,0,29,9,0,6,841,1,1,1,1,1,0,0,1,136.563417,6,0,0,0,1,1,0,0,0,365,1,1,6,0,6,1,0,1,0,0,1,0,0,5752.238,0,5752.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152060,24,38,26,0,34,0,1,0,1156,1,1,0,1,1,1,1,1,122.515958,8,6.022063,0,0,1,1,0,0,0,366,0,0,0,0,0,1,0,1,0,1,0,1,0,994.0988,0,994.0988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152061,24,38,26,0,56,1,1,3,3136,1,1,0,1,1,1,1,1,122.515958,7,6.022063,0,0,1,1,0,0,0,366,0,0,0,0,0,1,0,1,0,1,0,1,0,12260.76,0,12260.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152062,24,38,26,0,49,2,1,0,2401,1,1,0,1,1,1,1,1,122.515958,8,6.022063,0,0,1,1,0,0,0,366,2,1,8,0,8,1,0,1,0,0,1,0,0,2429.982,0,2429.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152063,24,38,26,0,64,1,1,0,4096,1,0,0,1,1,1,1,1,122.515958,7,6.022063,0,0,1,1,0,0,0,366,2,1,7,0,7,1,0,1,0,0,1,0,0,191.9079,0,191.9079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152064,24,38,26,0,55,0,1,0,3025,1,1,0,1,1,1,1,1,122.515958,8,6.022063,0,0,1,NA,0,0,0,366,3,1,6,0,6,1,0,1,0,0,1,0,0,287.8619,0,287.8619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152065,24,38,26,0,61,2,1,0,3721,1,1,0,1,1,1,1,1,122.515958,11,6.022063,0,0,1,1,0,0,0,366,3,1,5,0,5,1,0,1,0,0,1,0,0,3403.374,0,3403.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152066,24,38,26,0,54,0,1,0,2916,1,0,0,1,1,1,1,1,122.515958,5,6.022063,0,0,1,1,0,0,0,366,2,1,6,0,6,1,0,1,0,0,1,0,0,5506.156,0,5506.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152067,24,38,26,0,60,3,1,0,3600,1,1,0,1,1,1,1,1,122.515958,5,6.022063,0,0,1,1,0,0,0,366,3,1,6,0,6,1,0,1,0,0,1,0,0,3575.136,0,3575.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152068,24,38,26,0,32,9,1,1,1024,1,1,0,1,1,1,1,1,122.515958,6,6.022063,0,0,1,1,0,0,0,366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152201,24,38,26,0,68,0,1,2.835725,4624,1,1,0,1,1,1,1,1,122.515958,10,6.022063,0,0,1,1,0,0,0,366,5,1,6,0,6,1,0,1,0,0,1,0,0,11584.61,0,11584.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152202,24,38,26,0,28,6,1,2,784,1,0,0,1,1,1,1,1,122.515958,6,6.022063,0,0,1,1,0,0,0,366,1,1,1,0,1,1,1,1,0,1,0,0,1,385.478,289.524,95.95397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152203,24,38,26,0,39,7,1,3,1521,1,1,0,1,1,1,1,1,122.515958,7,6.022063,0,0,1,1,0,0,0,366,1,1,1,0,1,1,0,1,0,1,0,0,1,191.9079,0,191.9079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152204,24,38,26,0,43,2,1,0,1849,1,1,0,1,1,1,1,1,122.515958,10,6.022063,0,0,1,1,0,0,0,366,1,1,2,0,2,1,0,1,0,1,0,0,1,767.6318,0,767.6318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152205,24,38,26,0,70,0,1,0,4900,1,1,0,1,1,1,1,1,122.515958,4,6.022063,0,0,1,1,0,0,0,366,2,1,4,0,4,1,0,1,0,0,1,0,0,3403.374,0,3403.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152206,24,38,26,0,29,6,1,6,841,1,1,0,1,1,1,1,1,122.515958,6,6.022063,0,0,1,1,0,0,0,366,0,0,0,0,0,1,0,1,0,1,0,1,0,3613.517,0,3613.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
152207,24,38,26,0,35,2,1,0,1225,1,0,0,1,1,1,1,1,122.515958,8,6.022063,0,0,1,1,0,0,0,366,2,1,2,0,2,1,0,1,0,1,0,0,1,95.95397,0,95.95397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
