hhid,state,muni,local,female_hh,age_hh,educ_hh,ethnicity_hh,educ_sp,age_hh2,dirtfloor97,bathroom97,electricity97,homeown97,primary,telesec,healthcenter,mobilehealth,min_dist,hhsize97,lnup_cwagepm,lnup_cwagepw,lnup_cwagepc,intention_to_treat,treatment,me,mef,enterprise_m,comuid,landpieces,land,ha,hairrigation,haseasonality,ani,ani1,ani2,no4,small4,big4,landlessmall4,landsmall4,vani,vani1,vani2,ani_sales,ani_sales_a,ani_prod,ani_prod_sales_a,crop_sales,ag_exp,credit,foodexp,nonfood,foodexp_pp,nonfoodexp_pp,hhsize,year
655312,30,83,78,0,40,0,1,2,1600,1,1,1,1,1,0,1,1,164.126539,8,6.339743,6.339743,6.157774,0,0,0,0,0,465,1,1,0.5,0,0.5,1,0,1,0,1,0,0,1,378.5805,0,378.5805,0,NA,0,NA,NA,39.2813,0,637.9462,127.853,79.74327,15.98162,8,1999
657002,30,83,78,0,63,0,1,0,3969,1,1,1,1,1,0,1,1,164.126539,6,6.339743,6.339743,6.157774,0,0,0,0,0,465,1,1,2.5,0,2.5,1,0,1,0,1,0,0,1,2371.481,0,2371.481,0,NA,0,NA,NA,52.37506,0,529.3596,297.8783,75.6228,42.55404,7,1999
657012,30,83,78,1,58,0,1,2.835725,3364,1,0,1,1,1,0,1,1,164.126539,2,6.339743,6.339743,6.157774,0,0,1,1,0,465,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,145.9132,40.76318,72.95661,20.38159,2,1999
657032,30,83,78,1,51,2,1,2.835725,2601,1,1,1,1,1,0,1,1,164.126539,8,6.339743,6.339743,6.157774,0,0,0,0,0,465,1,1,5,0,5,1,0,1,0,0,1,0,0,1076.213,0,1076.213,0,NA,0,NA,NA,39.2813,0,383.4464,376.5589,47.9308,47.06986,8,1999
657042,30,83,78,0,29,6,0,6,841,0,1,1,1,1,0,1,1,164.126539,5,6.339743,6.339743,6.157774,0,0,0,0,0,465,1,1,8,8,0,1,0,1,0,0,1,0,0,319.0525,0,319.0525,0,NA,0,NA,102.1599,39.2813,0,380.053,527.155,63.34217,87.85917,6,1999
657062,30,83,78,0,35,7,1,6,1225,1,1,1,1,1,0,1,1,164.126539,4,6.339743,6.339743,6.157774,0,0,0,0,0,465,0,0,0,0,0,1,0,1,0,1,0,1,0,378.5805,0,378.5805,0,NA,0,NA,NA,NA,0,468.2796,205.9854,117.0699,51.49635,4,1999
657082,30,83,78,0,79,4,1,2.835725,6241,0,1,1,1,1,0,1,1,164.126539,6,6.339743,6.339743,6.157774,0,0,0,0,0,465,1,1,5,0,5,1,1,1,0,0,1,0,0,1898.244,981.557,916.6872,0,NA,0,NA,NA,26.18753,0,386.8397,165.354,64.47329,27.559,6,1999
657092,30,83,78,0,32,6,0,4,1024,1,1,1,1,1,0,1,1,164.126539,5,6.339743,6.339743,6.157774,0,0,0,0,0,465,1,1,8,0,8,1,0,1,0,0,1,0,0,1176.212,0,1176.212,0,NA,0,NA,NA,39.2813,0,464.8863,152.4241,77.48106,25.40402,6,1999
657102,30,83,78,0,29,6,0,6,841,1,1,1,1,1,0,1,1,164.126539,4,6.339743,6.339743,6.157774,0,0,0,0,0,465,0,0,0,0,0,1,0,1,0,1,0,1,0,223.3367,0,223.3367,0,NA,0,NA,NA,NA,0,403.8064,132.7834,100.9516,33.19586,4,1999
657692,30,83,78,0,39,4,1,6,1521,1,1,1,1,1,0,1,1,164.126539,8,6.339743,6.339743,6.157774,0,0,0,0,0,465,1,1,0.25,0,0.25,1,0,1,0,1,0,0,1,789.0662,0,789.0662,0,NA,0,NA,NA,19.64065,0,295.2198,128.2084,36.90247,16.02605,8,1999
657702,30,83,78,1,43,4,1,2.835725,1849,0,1,1,1,1,0,1,1,164.126539,3,6.339743,6.339743,6.157774,0,0,1,1,0,465,1,1,8,8,0,1,0,1,0,0,1,0,0,478.5787,0,478.5787,0,NA,0,NA,NA,39.2813,0,363.0864,318.1498,72.61728,63.62997,5,1999
657712,30,83,78,0,58,3,1,3,3364,1,1,1,1,1,0,1,1,164.126539,17,6.339743,6.339743,6.157774,0,0,0,0,0,465,1,1,5,0,5,1,0,1,0,0,1,0,0,884.7819,0,884.7819,0,NA,0,NA,NA,6.546883,0,369.873,290.6816,33.62482,26.4256,11,1999
657722,30,83,78,0,21,6,1,8,441,1,1,1,1,1,0,1,1,164.126539,7,6.339743,6.339743,6.157774,0,0,0,0,0,465,0,0,0,0,0,1,0,1,0,1,0,1,0,63.81049,0,63.81049,0,NA,0,NA,NA,NA,0,413.9864,66.77821,137.9955,22.2594,3,1999
157402,30,83,81,1,59,0,1,2.835725,3481,1,0,1,1,1,1,1,1,156.006354,5,5.93516,5.648359,5.648359,0,0,0,0,0,466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,302.0064,25.14003,60.40129,5.028006,5,1999
157412,30,83,81,0,48,0,1,0,2304,1,1,1,1,1,1,1,1,156.006354,7,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,6,0,6,1,0,1,0,0,1,0,0,378.7375,0,378.7375,0,NA,0,NA,NA,51.06569,0,264.6798,30.20192,37.8114,4.314559,7,1999
157432,30,83,81,0,47,2,1,0,2209,1,1,1,1,1,1,1,1,156.006354,8,5.93516,5.648359,5.648359,0,0,0,0,0,466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,610.7996,140.6587,67.86662,15.62874,9,1999
157442,30,83,81,0,62,2,1,0,3844,1,0,1,1,1,1,1,1,156.006354,7,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1.5,0,1.5,1,0,1,0,1,0,0,1,461.0241,0,461.0241,0,NA,0,NA,NA,6.546883,0,281.6465,80.09517,35.20581,10.0119,8,1999
157462,30,83,81,0,21,0,1,5,441,1,0,0,1,1,1,1,1,156.006354,2,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,19.64065,0,206.9932,36.39756,68.99773,12.13252,3,1999
157472,30,83,81,0,66,0,1,4,4356,1,0,1,1,1,1,1,1,156.006354,4,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,1,0,1,0,1,0,0,1,137.1444,0,137.1444,0,NA,0,NA,NA,NA,0,291.8264,250.1318,72.95661,62.53296,4,1999
157482,30,83,81,0,68,3,1,2.835725,4624,1,1,1,1,1,1,1,1,156.006354,4,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,1,0,1,0,1,0,0,1,757.4749,0,757.4749,0,NA,0,NA,NA,10.47501,0,145.9132,125.9061,29.18264,25.18122,5,1999
157492,30,83,81,0,60,3,1,0,3600,1,0,1,1,1,1,1,1,156.006354,3,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,3,0,3,1,0,1,0,0,1,0,0,894.6193,0,894.6193,0,NA,0,NA,NA,18.33127,0,441.133,73.14217,147.0443,24.38072,3,1999
157502,30,83,81,1,61,0,1,2.835725,3721,1,1,1,1,1,1,1,1,156.006354,10,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,2,0,2,1,0,1,0,1,0,0,1,378.7375,0,378.7375,0,NA,0,NA,NA,15.71252,0,302.0064,85.16639,30.20064,8.516639,10,1999
157532,30,83,81,0,47,4,1,4,2209,1,1,1,1,1,1,1,1,156.006354,5,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,8,0,8,1,1,1,0,0,1,0,0,8629.79,981.557,7648.233,0,NA,1,NA,NA,NA,0,386.8397,190.86,64.47329,31.81,6,1999
157542,30,83,81,0,52,6,0,6,2704,0,1,1,1,1,1,1,1,156.006354,4,5.93516,5.648359,5.648359,0,NA,0,0,0,466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,597.2262,222.2648,199.0754,74.08826,3,1999
157552,30,83,81,0,64,1,1,0,4096,1,1,1,1,1,1,1,1,156.006354,2,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,0,244.3198,158.6964,122.1599,79.34822,2,1999
157562,30,83,81,0,33,3,1,0,1089,1,0,1,1,1,1,1,1,156.006354,6,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,1,0,1,0,1,0,0,1,2128.856,0,2128.856,0,NA,0,NA,NA,NA,0,349.5131,74.97086,58.25218,12.49514,6,1999
157572,30,83,81,1,49,4,1,2.835725,2401,1,0,1,1,1,1,1,1,156.006354,2,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,1,0,1,0,1,0,0,1,164.5732,0,164.5732,0,NA,0,NA,NA,NA,0,247.7132,3.142504,82.57105,1.047501,3,1999
157652,30,83,81,0,27,6,1,6,729,1,0,1,1,1,1,1,1,156.006354,6,5.93516,5.648359,5.648359,0,0,0,0,0,466,0,0,0,0,0,1,0,1,0,1,0,1,0,433.5952,0,433.5952,0,NA,0,NA,NA,NA,0,210.3865,80.56201,30.05522,11.50886,7,1999
157662,30,83,81,0,26,6,1,9,676,1,0,1,1,1,1,1,1,156.006354,4,5.93516,5.648359,5.648359,0,NA,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,0,166.2732,80.13385,33.25464,16.02677,5,1999
157672,30,83,81,0,36,6,1,6,1296,1,1,1,1,1,1,1,1,156.006354,13,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,3,0,3,1,0,1,0,0,1,0,0,433.5952,0,433.5952,0,NA,0,NA,NA,26.18753,0,356.2997,97.32825,32.39088,8.848023,11,1999
157682,30,83,81,0,58,0,1,2.835725,3364,1,0,1,1,1,1,1,1,156.006354,3,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,2,0,2,1,0,1,0,1,0,0,1,274.2888,0,274.2888,0,NA,0,NA,NA,NA,0,257.8931,80.91947,85.96438,26.97316,3,1999
157692,30,83,81,0,54,0,1,2.835725,2916,1,1,1,1,1,1,1,1,156.006354,9,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,0,508.9996,47.13756,50.89996,4.713756,10,1999
157712,30,83,81,1,39,0,1,2.835725,1521,1,0,1,1,1,1,1,1,156.006354,3,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,1,0,1,0,1,0,0,1,812.3326,0,812.3326,0,NA,0,NA,NA,6.546883,0,213.7798,82.30266,71.25994,27.43422,3,1999
157722,30,83,81,0,29,6,1,2.835725,841,1,1,1,1,1,1,1,1,156.006354,9,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,0,356.2997,117.8439,35.62997,11.78439,10,1999
157732,30,83,81,0,53,2,1,0,2809,1,0,1,1,1,1,1,1,156.006354,8,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,3,0,3,1,0,1,0,0,1,0,0,378.7375,0,378.7375,0,NA,0,NA,NA,NA,0,380.053,160.0668,47.50663,20.00835,8,1999
157742,30,83,81,0,60,0,1,2.835725,3600,1,1,1,1,1,1,1,1,156.006354,8,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,19.64065,0,159.4865,88.78641,19.93582,11.0983,8,1999
157752,30,83,81,0,46,2,1,3,2116,1,1,1,1,1,1,1,1,156.006354,7,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,0.5,0,0.5,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,0,122.1599,48.4007,17.45141,6.914385,7,1999
157772,30,83,81,0,35,6,1,6,1225,1,1,1,1,1,1,1,1,156.006354,6,5.93516,5.648359,5.648359,0,0,0,0,0,466,4,1,3.51,0,3.51,1,1,1,0,0,1,0,0,3489.15,981.557,2507.594,0,NA,0,NA,841872.6,130.9377,0,237.5332,159.1366,26.39257,17.68185,9,1999
157782,30,83,81,0,52,0,1,0,2704,1,1,1,1,1,1,1,1,156.006354,2,5.93516,5.648359,5.648359,0,NA,0,0,0,466,1,1,3,0,3,1,0,1,0,0,1,0,0,894.6193,0,894.6193,0,NA,0,NA,NA,NA,0,329.1531,21.2119,164.5765,10.60595,2,1999
157792,30,83,81,0,40,4,1,4,1600,1,1,1,1,1,1,1,1,156.006354,16,5.93516,5.648359,5.648359,0,0,0,0,0,466,3,1,3,0,3,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,244.3198,382.9533,12.21599,19.14767,20,1999
312615,30,83,81,0,71,3,1,0,5041,1,1,1,1,1,1,1,1,156.006354,2,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,0,325.7598,120.2008,162.8799,60.10038,2,1999
312625,30,83,81,0,67,3,1,2,4489,1,1,1,1,1,1,1,1,156.006354,4,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,0,302.0064,51.06569,75.50161,12.76642,4,1999
312745,30,83,81,0,40,6,1,6,1600,1,0,1,0,1,1,1,1,156.006354,7,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,0,274.8598,14.14127,39.26569,2.020181,7,1999
312775,30,83,81,0,46,0,1,4,2116,1,1,1,1,1,1,1,1,156.006354,6,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,0,251.1065,102.7241,35.87235,14.67488,7,1999
312785,30,83,81,0,31,6,1,6,961,1,1,1,1,1,1,1,1,156.006354,5,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,2,0,2,1,0,1,0,1,0,0,1,54.85775,0,54.85775,0,NA,0,NA,NA,13.09377,0,502.213,121.0595,100.4426,24.2119,5,1999
312795,30,83,81,0,57,3,1,0,3249,1,1,0,1,1,1,1,1,156.006354,3,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,0,156.0932,0,52.03107,0,3,1999
312805,30,83,81,0,53,3,1,2,2809,1,1,1,1,1,1,1,1,156.006354,8,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,2,0,2,1,0,1,0,1,0,0,1,570.7396,0,570.7396,0,NA,0,NA,NA,NA,0,512.3929,195.4937,64.04912,24.43672,8,1999
312815,30,83,81,0,37,3,1,3,1369,1,1,1,1,1,1,1,1,156.006354,6,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,5,0,5,1,0,1,0,0,1,0,0,433.5952,0,433.5952,0,NA,0,NA,NA,NA,0,447.9196,111.2908,74.65327,18.54846,6,1999
312825,30,83,81,0,31,6,1,6,961,1,0,1,1,1,1,1,1,156.006354,8,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1.5,0,1.5,1,0,1,0,1,0,0,1,54.85775,0,54.85775,0,NA,0,NA,NA,NA,0,183.2399,180.0297,22.90498,22.50372,8,1999
312835,30,83,81,0,38,5,1,6,1444,1,1,0,1,1,1,1,1,156.006354,10,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,3,0,3,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,220.5665,26.71128,22.05665,2.671128,10,1999
312845,30,83,81,0,29,6,1,6,841,1,1,1,1,1,1,1,1,156.006354,7,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,9.165636,0,108.5866,39.2813,15.51237,5.611614,7,1999
312865,30,83,81,0,56,3,1,0,3136,1,1,1,1,1,1,1,1,156.006354,8,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,5,0,5,1,0,1,0,0,1,0,0,894.6193,0,894.6193,0,NA,0,NA,NA,NA,0,322.3664,0,40.2958,0,8,1999
312875,30,83,81,0,25,6,1,9,625,1,0,1,1,1,1,1,1,156.006354,9,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,1,0,1,0,1,0,0,1,54.85775,0,54.85775,0,NA,0,NA,NA,15.71252,0,230.7465,23.59465,25.6385,2.621628,9,1999
312885,30,83,81,1,51,0,1,6,2601,1,1,1,1,1,1,1,1,156.006354,2,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1.5,0,1.5,1,0,1,0,1,0,0,1,653.0262,0,653.0262,0,NA,0,NA,NA,17.02189,0,186.6332,28.28253,93.3166,14.14127,2,1999
312895,30,83,81,0,32,4,1,6,1024,1,1,1,1,1,1,1,1,156.006354,5,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,1,0,1,0,1,0,0,1,54.85775,0,54.85775,0,NA,0,NA,NA,6.546883,0,111.9799,26.05504,22.39598,5.211008,5,1999
312905,30,83,81,0,39,6,1,16,1521,1,0,1,1,1,1,1,1,156.006354,7,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,2,0,2,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,0,135.7332,72.67641,19.39046,10.38234,7,1999
312915,30,83,81,0,53,4,1,0,2809,1,0,1,1,1,1,1,1,156.006354,2,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,2,0,2,1,0,1,0,1,0,0,1,54.85775,0,54.85775,0,NA,0,NA,NA,13.09377,0,295.2198,54.99382,147.6099,27.49691,2,1999
312935,30,83,81,0,59,3,1,0,3481,0,0,1,1,1,1,1,1,156.006354,6,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,129.3664,0,206.9932,86.41885,41.39864,17.28377,5,1999
312955,30,83,81,0,60,0,1,2.835725,3600,1,1,1,1,1,1,1,1,156.006354,1,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,0.5,0,0.5,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,129.3664,0,159.4865,91.13261,159.4865,91.13261,1,1999
313475,30,83,81,0,45,3,1,3,2025,1,1,1,1,1,1,1,1,156.006354,5,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,129.3664,0,434.3463,39.2813,108.5866,9.820324,4,1999
313485,30,83,81,0,74,3,1,0,5476,0,0,1,1,1,1,1,1,156.006354,10,5.93516,5.648359,5.648359,0,0,0,0,0,466,3,1,5,2,3,1,1,1,0,0,1,0,0,10972.81,981.557,9991.254,0,NA,0,NA,NA,NA,0,447.9196,310.3889,55.98996,38.79862,8,1999
313505,30,83,81,0,39,8,1,6,1521,1,1,1,1,1,1,1,1,156.006354,9,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,2,0,2,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,26.18753,0,305.3998,273.5899,33.93331,30.39888,9,1999
313515,30,83,81,0,33,6,1,6,1089,1,1,1,1,1,1,1,1,156.006354,7,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,6,0,6,1,0,1,0,0,1,0,0,1893.687,0,1893.687,0,NA,0,NA,1191.866,58.92195,0,271.4665,90.97388,38.78092,12.99627,7,1999
313525,30,83,81,0,47,3,1,0,2209,1,1,1,1,1,1,1,1,156.006354,7,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,1,0,1,0,1,0,0,1,515.8818,0,515.8818,0,NA,0,NA,NA,NA,0,169.6665,99.59576,24.23808,14.22797,7,1999
313535,30,83,81,0,82,0,1,0,6724,1,0,0,1,1,1,1,1,156.006354,2,5.93516,5.648359,5.648359,0,0,1,1,0,466,1,1,1,0,1,1,0,1,0,1,0,0,1,812.3326,0,812.3326,0,NA,0,NA,NA,NA,0,176.4532,31.42504,88.2266,15.71252,2,1999
313545,30,83,81,0,72,0,1,0,5184,1,1,1,1,1,1,1,1,156.006354,3,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,4,0,4,1,0,1,0,0,1,0,0,2167.976,0,2167.976,0,NA,0,NA,NA,11.78439,0,383.4464,56.14851,127.8155,18.71617,3,1999
313555,30,83,81,0,46,6,1,6,2116,1,1,1,1,1,1,1,1,156.006354,4,5.93516,5.648359,5.648359,0,0,0,0,0,466,2,1,8,0,8,1,0,1,0,0,1,0,0,164.5732,0,164.5732,0,NA,0,NA,NA,NA,0,800.826,965.8246,200.2065,241.4562,4,1999
313705,30,83,81,0,35,0,1,0,1225,1,1,1,1,1,1,1,1,156.006354,8,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,0,271.4665,117.8439,33.93331,14.73049,8,1999
313715,30,83,81,0,43,3,1,4,1849,1,1,1,1,1,1,1,1,156.006354,4,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,1,0,1,0,1,0,0,1,378.7375,0,378.7375,0,NA,0,NA,NA,NA,0,166.2732,134.274,33.25464,26.8548,5,1999
313735,30,83,81,0,56,3,1,0,3136,1,0,1,1,1,1,1,1,156.006354,9,5.93516,5.648359,5.648359,0,0,0,0,0,466,2,1,2,0,2,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,0,128.9466,63.6357,12.89466,6.36357,10,1999
313745,30,83,81,0,49,4,1,0,2401,1,1,1,1,1,1,1,1,156.006354,10,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,3,0,3,1,0,1,0,0,1,0,0,378.7375,0,378.7375,0,NA,0,NA,NA,NA,0,580.2596,236.7251,64.47329,26.30279,9,1999
313765,30,83,81,0,42,4,1,3,1764,1,1,1,1,1,1,1,1,156.006354,6,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,0,193.4199,13.35564,27.63141,1.907949,7,1999
313775,30,83,81,0,49,5,1,0,2401,1,1,1,1,1,1,1,1,156.006354,9,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,3,0,3,1,1,1,0,0,1,0,0,5294.127,981.557,4312.57,0,NA,0,NA,NA,NA,0,464.8863,426.8168,51.65404,47.42409,9,1999
313785,30,83,81,0,34,0,1,6,1156,1,1,1,1,1,1,1,1,156.006354,8,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,0,366.4797,71.49196,40.719970000000004,7.943551,9,1999
314602,30,83,81,0,49,3,1,4,2401,1,1,1,1,1,1,1,1,156.006354,6,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,1,0,1,0,1,0,0,1,54.85775,0,54.85775,0,NA,0,NA,NA,NA,0,315.5798,88.27956,52.59663,14.71326,6,1999
314612,30,83,81,0,33,6,1,6,1089,1,1,1,1,1,1,1,1,156.006354,5,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,4,0,4,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,210.3865,70.0721,52.59663,17.51802,4,1999
314622,30,83,81,0,42,9,1,5,1764,1,1,1,1,1,1,1,1,156.006354,6,5.93516,5.648359,5.648359,0,0,0,0,0,466,0,0,0,0,0,1,1,1,0,1,0,1,0,2237.403,1963.114,274.2888,0,NA,0,NA,NA,NA,0,682.0595,315.5225,113.6766,52.58709,6,1999
314632,30,83,81,0,78,0,1,3,6084,1,1,1,1,1,1,1,1,156.006354,3,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,2,0,2,1,0,1,0,1,0,0,1,406.1663,0,406.1663,0,NA,0,NA,NA,NA,0,451.313,127.5911,150.4377,42.53038,3,1999
314642,30,83,81,1,53,0,1,3,2809,1,1,1,1,1,1,1,1,156.006354,3,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,7.856259,0,173.0599,21.2119,86.52994,10.60595,2,1999
314652,30,83,81,0,71,0,1,2.835725,5041,1,0,0,1,1,1,1,1,156.006354,1,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,0,257.8931,0,257.8931,0,1,1999
314662,30,83,81,0,62,3,1,0,3844,1,1,1,1,1,1,1,1,156.006354,12,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,1294.712,0,390.233,19.64065,30.01793,1.510819,13,1999
315102,30,83,81,0,29,6,1,6,841,1,1,1,1,1,1,1,1,156.006354,5,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,1294.712,0,156.0932,88.77573,15.60932,8.877573,10,1999
315112,30,83,81,0,36,6,1,6,1296,1,1,1,1,1,1,1,1,156.006354,7,5.93516,5.648359,5.648359,0,0,0,0,0,466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,196.8132,79.14014,24.60165,9.892518,8,1999
315122,30,83,81,0,68,4,1,2,4624,1,1,1,1,1,1,1,1,156.006354,4,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,1,0,1,0,1,0,0,1,784.9038,0,784.9038,0,NA,0,NA,NA,1294.712,0,156.0932,146.6866,39.0233,36.67166,4,1999
315132,30,83,81,0,31,6,1,0,961,1,1,1,1,1,1,1,1,156.006354,8,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,2,0,2,1,0,1,0,1,0,0,1,653.0262,0,653.0262,0,NA,0,NA,NA,NA,0,773.6794,193.1476,96.70993,24.14344,8,1999
315142,30,83,81,0,55,0,1,0,3025,1,1,1,1,1,1,1,1,156.006354,5,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,1294.712,0,213.7798,11.78439,35.62997,1.964065,6,1999
315152,30,83,81,0,35,13,0,13,1225,1,1,1,1,1,1,1,1,156.006354,3,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,1,0,1,0,1,0,0,1,406.1663,0,406.1663,0,NA,0,NA,NA,129.3664,0,223.9598,14.14127,74.65327,4.713756,3,1999
315162,30,83,81,0,69,0,1,0,4761,1,1,1,1,1,1,1,1,156.006354,6,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,1,0,1,1,0,1,0,1,0,0,1,812.3326,0,812.3326,0,NA,0,NA,NA,1294.712,0,634.5529,191.0011,90.65041,27.28588,7,1999
315172,30,83,81,0,50,5,1,4,2500,1,1,1,1,1,1,1,1,156.006354,7,5.93516,5.648359,5.648359,0,0,0,0,0,466,1,1,2,0,2,1,0,1,0,1,0,0,1,1300.786,0,1300.786,0,NA,0,NA,NA,NA,0,675.2728,238.4444,96.46754,34.06348,7,1999
